document_id,application_id,doc_type,file_name,mime_type,size_bytes,storage_key,source,page_count,uploaded_by,uploaded_at,status,sha256,ocr_quality
1941,576,BANK_STATEMENT,robinson-pharmacy-partners-l-bank_statement-202602.pdf,application/pdf,2664684,northstar-documents/nsc_direct/576/1941/robinson-pharmacy-partners-l-bank_statement-202602.pdf,BRANCH_SCAN,9,system,2026-02-16 11:31:49.360035-05:00,PARSED,,poor
1942,576,DRIVERS_LICENSE,robinson-pharmacy-partners-l-drivers_license-202602.jpg,image/jpeg,986310,northstar-documents/nsc_direct/576/1942/robinson-pharmacy-partners-l-drivers_license-202602.jpg,BRANCH_SCAN,15,system,2026-02-15 07:10:43.907192-05:00,PARSED,,fair
1943,577,BANK_STATEMENT,fax-20260224-1943.pdf,application/pdf,1018436,northstar-documents/bayline/577/1943/fax-20260224-1943.pdf,FAX,4,system,2026-02-24 18:11:43.318699-05:00,PARSED,,poor
1944,577,BANK_STATEMENT,idlewild-textile-holdings-ll-bank_statement-202602.pdf,application/pdf,1060825,northstar-documents/bayline/577/1944/idlewild-textile-holdings-ll-bank_statement-202602.pdf,EMAIL,5,intake@northstarcapital.com,2026-02-23 00:12:03.366746-05:00,PARSED,,good
1945,577,AR_AGING,idlewild-textile-holdings-ll-ar_aging-202602.xls,application/vnd.ms-excel,1874024,northstar-documents/bayline/577/1945/idlewild-textile-holdings-ll-ar_aging-202602.xls,LEDGERLINK,8,system,2026-02-24 23:01:14.643259-05:00,PARSED,,fair
1946,577,BANK_STATEMENT,idlewild-textile-holdings-ll-bank_statement-202602.pdf,application/pdf,3736292,northstar-documents/bayline/577/1946/idlewild-textile-holdings-ll-bank_statement-202602.pdf,PORTAL_UPLOAD,14,eric.martin@idlewildco.com,2026-02-23 03:08:53.873875-05:00,PARSED,849698602037029c163db24c554d39074b4d68fea08f0c2d6087dfb6c906501d,good
1947,578,BANK_STATEMENT,young-freight-inc-bank_statement-202602.pdf,application/pdf,1676753,northstar-documents/nsc_direct/578/1947/young-freight-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,13,angela.garcia@youngbiz.com,2026-02-14 19:34:48.511230-05:00,PARSED,847c33dd82a06ef2bcbead927fc3c5740736435334a9898139ec406dae2868cb,good
1948,579,BANK_STATEMENT,maple-enterprises-llc-bank_statement-202602.pdf,application/pdf,2705436,northstar-documents/nsc_direct/579/1948/maple-enterprises-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,nicholas.jones@maple.com,2026-02-15 16:59:44.221510-05:00,PARSED,5867e2ef72854b1480cf3c8edf597e16615e00d1be40ce4abc904b8e58d28907,good
1949,579,BANK_STATEMENT,maple-enterprises-llc-bank_statement-202602.pdf,application/pdf,2411721,northstar-documents/nsc_direct/579/1949/maple-enterprises-llc-bank_statement-202602.pdf,EMAIL,9,intake@northstarcapital.com,2026-02-15 20:47:14.842320-05:00,PARSED,,fair
1950,580,BANK_STATEMENT,randolph-tax-holdings-llc-bank_statement-202602.pdf,application/pdf,1957167,northstar-documents/nsc_direct/580/1950/randolph-tax-holdings-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,cynthia.moore@randolphbiz.com,2026-02-18 01:40:14.854071-05:00,PARSED,4a1df55b1106e95c13064fa4916e7a8e224661761d3de4a7d162b55c3c706169,good
1951,580,BANK_STATEMENT,randolph-tax-holdings-llc-bank_statement-202602.pdf,application/pdf,1914561,northstar-documents/nsc_direct/580/1951/randolph-tax-holdings-llc-bank_statement-202602.pdf,BRANCH_SCAN,11,system,2026-02-16 18:01:01.969898-05:00,PARSED,,fair
1952,581,BANK_STATEMENT,gastonia-associates-llc-bank_statement-202602.pdf,application/pdf,1911726,northstar-documents/nsc_direct/581/1952/gastonia-associates-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,nicholas.anderson@gastoniainc.com,2026-02-21 04:22:51.529065-05:00,QUARANTINED,cbe227c6904266efe8fd80bead3adfc2b243b5a4bb44ca521baa5a36b26ffd48,good
1953,581,TAX_RETURN,gastonia-associates-llc-tax_return-202602.pdf,application/pdf,4946936,northstar-documents/nsc_direct/581/1953/gastonia-associates-llc-tax_return-202602.pdf,PORTAL_UPLOAD,29,nicholas.anderson@gastoniainc.com,2026-02-20 03:47:08.707815-05:00,PARSED,5bffff474f0fd950819b5cd8aef5bebbbdcbffdad65839678ab6f7235a16a870,good
1954,581,BANK_STATEMENT,gastonia-associates-llc-bank_statement-202602.pdf,application/pdf,550416,northstar-documents/nsc_direct/581/1954/gastonia-associates-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,8,nicholas.anderson@gastoniainc.com,2026-02-20 10:55:44.862123-05:00,RECEIVED,7c5a2bd8d0f0c6b588f3943c9151f0d3b32fce5443289ad558cd523665603e07,good
1955,582,BANK_STATEMENT,hickory-nursery-inc-bank_statement-202602.pdf,application/pdf,666460,northstar-documents/bayline/582/1955/hickory-nursery-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,samantha.rodriguez@hickory.com,2026-02-18 09:32:44.280257-05:00,PARSED,b5829b67cb333fc3201c34ab613650e98e95415ac7aec4366ded81ce7b197dfb,good
1956,582,VOIDED_CHECK,hickory-nursery-inc-voided_check-202602.jpg,image/jpeg,856205,northstar-documents/bayline/582/1956/hickory-nursery-inc-voided_check-202602.jpg,PORTAL_UPLOAD,17,samantha.rodriguez@hickory.com,2026-02-19 07:28:28.060158-05:00,PARSED,3fb79896147645b0141dcb93ca034da09c3adc03e0cb16d7725e85e6f8b2e4b2,good
1957,582,BANK_STATEMENT,hickory-nursery-inc-bank_statement-202602.pdf,application/pdf,1695126,northstar-documents/bayline/582/1957/hickory-nursery-inc-bank_statement-202602.pdf,LEDGERLINK,6,system,2026-02-20 07:49:14.633758-05:00,PARSED,,good
1958,582,DEBT_SCHEDULE,hickory-nursery-inc-debt_schedule-202602.xls,application/vnd.ms-excel,1011969,northstar-documents/bayline/582/1958/hickory-nursery-inc-debt_schedule-202602.xls,LEDGERLINK,21,system,2026-02-20 16:02:51.511447-05:00,PARSED,,good
1959,583,BANK_STATEMENT,statesville-associates-inc-bank_statement-202602.pdf,application/pdf,1267222,northstar-documents/cascade/583/1959/statesville-associates-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,11,ryan.green@statesvilleco.com,2026-02-17 18:36:00.599795-05:00,PARSED,af197ac818a871f703e4a650ed90f6fce033ab88ada9a02918d2051831d56a09,good
1960,583,DEBT_SCHEDULE,statesville-associates-inc-debt_schedule-202602.xls,application/vnd.ms-excel,4033260,northstar-documents/cascade/583/1960/statesville-associates-inc-debt_schedule-202602.xls,EMAIL,15,intake@northstarcapital.com,2026-02-18 21:50:45.309028-05:00,PARSED,,poor
1961,583,TAX_RETURN,statesville-associates-inc-tax_return-202602.pdf,application/pdf,3294375,northstar-documents/cascade/583/1961/statesville-associates-inc-tax_return-202602.pdf,BRANCH_SCAN,25,system,2026-02-16 21:32:12.683049-05:00,PARSED,,poor
1962,583,BANK_STATEMENT,statesville-associates-inc-bank_statement-202602.pdf,application/pdf,2463792,northstar-documents/cascade/583/1962/statesville-associates-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,ryan.green@statesvilleco.com,2026-02-17 06:05:06.231614-05:00,PARSED,91b2556bf6135fcbfba92a2df4300b614f5ea2463ef18e9e325ffb6a840d27a2,good
1963,584,BANK_STATEMENT,matthews-medical-billing-llc-bank_statement-202602.pdf,application/pdf,2131970,northstar-documents/nsc_direct/584/1963/matthews-medical-billing-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,richard.patel@matthews.com,2026-02-12 20:11:21.367519-05:00,PARSED,39ee12b7463f13e8cde1024cce16a3f885fee801ee1f9181f302a0e19704a8c3,good
1964,585,BANK_STATEMENT,granite-freight-llc-bank_statement-202602.pdf,application/pdf,1422948,northstar-documents/cascade/585/1964/granite-freight-llc-bank_statement-202602.pdf,LEDGERLINK,6,system,2026-02-14 22:48:38.736500-05:00,QUARANTINED,,good
1965,585,DRIVERS_LICENSE,granite-freight-llc-drivers_license-202602.jpg,image/jpeg,2256300,northstar-documents/cascade/585/1965/granite-freight-llc-drivers_license-202602.jpg,LEDGERLINK,18,system,2026-02-14 21:01:41.573770-05:00,PARSED,,good
1966,585,BANK_STATEMENT,granite-freight-llc-bank_statement-202602.pdf,application/pdf,478872,northstar-documents/cascade/585/1966/granite-freight-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,3,brenda.williams@graniteinc.com,2026-02-17 13:46:30.255903-05:00,PARSED,813ea90ed456c552f4a3c60254524f9de50df701f26a8932207e74c4a3a48dc4,good
1967,585,VOIDED_CHECK,granite-freight-llc-voided_check-202602.jpg,image/jpeg,1122000,northstar-documents/cascade/585/1967/granite-freight-llc-voided_check-202602.jpg,PORTAL_UPLOAD,20,brenda.williams@graniteinc.com,2026-02-17 18:34:13.122253-05:00,PARSED,5144f746da6295a8f80cb7d636f627017b63489193c8d4a567099cb76438186b,good
1968,585,DEBT_SCHEDULE,granite-freight-llc-debt_schedule-202602.xls,application/vnd.ms-excel,843318,northstar-documents/cascade/585/1968/granite-freight-llc-debt_schedule-202602.xls,LEDGERLINK,6,system,2026-02-17 22:36:31.280476-05:00,PARSED,,good
1969,585,BANK_STATEMENT,granite-freight-llc-bank_statement-202602.pdf,application/pdf,844176,northstar-documents/cascade/585/1969/granite-freight-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,6,brenda.williams@graniteinc.com,2026-02-16 21:51:19.903068-05:00,PARSED,e5e1bc88e137d43a216b1f6258693d8f9055843cc3b7b05a7e09346e314a1471,good
1970,585,BANK_STATEMENT,granite-freight-llc-bank_statement-202602.pdf,application/pdf,3741012,northstar-documents/cascade/585/1970/granite-freight-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,brenda.williams@graniteinc.com,2026-02-15 06:09:13.850176-05:00,QUARANTINED,387d2ec3a4393b6034093b7eb4377bed3b54b960a390a277ef3795003a353e08,good
1971,585,AR_AGING,granite-freight-llc-ar_aging-202602.xls,application/vnd.ms-excel,4485230,northstar-documents/cascade/585/1971/granite-freight-llc-ar_aging-202602.xls,PORTAL_UPLOAD,23,brenda.williams@graniteinc.com,2026-02-15 12:26:47.472739-05:00,PARSED,229e6da1b7dd9f28e662f83679447b8dbf13dac03859db86b161ba11795538ea,good
1972,586,BANK_STATEMENT,ballantyne-irrigation-co-bank_statement-202602.pdf,application/pdf,2682848,northstar-documents/bayline/586/1972/ballantyne-irrigation-co-bank_statement-202602.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-20 07:09:46.598765-05:00,PARSED,,good
1973,586,DRIVERS_LICENSE,ballantyne-irrigation-co-drivers_license-202602.jpg,image/jpeg,129310,northstar-documents/bayline/586/1973/ballantyne-irrigation-co-drivers_license-202602.jpg,PORTAL_UPLOAD,2,jonathan.roberts@ballantyneinc.com,2026-02-22 03:56:57.416552-05:00,PARSED,c79b5ad1e53989dab75e161cef7a4eb13a4808fa8f7d152b6de53f396ff2963e,good
1974,586,BANK_STATEMENT,ballantyne-irrigation-co-bank_statement-202602.pdf,application/pdf,1705840,northstar-documents/bayline/586/1974/ballantyne-irrigation-co-bank_statement-202602.pdf,EMAIL,10,intake@northstarcapital.com,2026-02-22 11:29:50.023076-05:00,PARSE_FAILED,,fair
1975,587,BANK_STATEMENT,gastonia-print-solutions-inc-bank_statement-202602.pdf,application/pdf,1425326,northstar-documents/nsc_direct/587/1975/gastonia-print-solutions-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,14,thomas.wright@gastoniainc.com,2026-02-15 22:26:07.508587-05:00,PARSED,2f660d3c788457f7bb28d8911e16bffb9d2505fb797639911f5798aac4a6b28f,good
1976,587,BANK_STATEMENT,fax-20260214-1976.pdf,application/pdf,438603,northstar-documents/nsc_direct/587/1976/fax-20260214-1976.pdf,FAX,3,system,2026-02-14 07:21:41.343612-05:00,PARSED,,poor
1977,587,BANK_STATEMENT,fax-20260214-1977.pdf,application/pdf,219792,northstar-documents/nsc_direct/587/1977/fax-20260214-1977.pdf,FAX,4,system,2026-02-14 03:34:49.620799-05:00,PARSED,,poor
1978,587,TAX_RETURN,gastonia-print-solutions-inc-tax_return-202602.pdf,application/pdf,2612848,northstar-documents/nsc_direct/587/1978/gastonia-print-solutions-inc-tax_return-202602.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-14 23:29:29.740795-05:00,PARSED,,fair
1979,588,BANK_STATEMENT,lantern-services-llc-bank_statement-202602.pdf,application/pdf,2509065,northstar-documents/nsc_direct/588/1979/lantern-services-llc-bank_statement-202602.pdf,EMAIL,13,intake@northstarcapital.com,2026-02-16 07:19:29.370623-05:00,PARSED,,good
1980,588,BANK_STATEMENT,lantern-services-llc-bank_statement-202602.pdf,application/pdf,658497,northstar-documents/nsc_direct/588/1980/lantern-services-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,7,benjamin.nelson@lanterninc.com,2026-02-17 00:37:32.572992-05:00,PARSED,73b6e23d0cea1a8308f49d82e64e13b523434db66265ac2209c1f935bd56e786,good
1981,588,DRIVERS_LICENSE,document (2).pdf,image/jpeg,1068462,northstar-documents/nsc_direct/588/1981/document (2).pdf,EMAIL,6,intake@northstarcapital.com,2026-02-18 06:39:03.247663-05:00,PARSE_FAILED,,poor
1982,589,BANK_STATEMENT,fax-20260215-1982.pdf,application/pdf,1360881,northstar-documents/nsc_direct/589/1982/fax-20260215-1982.pdf,FAX,9,system,2026-02-15 02:47:15.028110-05:00,PARSED,,fair
1983,589,AR_AGING,mooresville-paving-holdings--ar_aging-202602.xls,application/vnd.ms-excel,6285500,northstar-documents/nsc_direct/589/1983/mooresville-paving-holdings--ar_aging-202602.xls,EMAIL,26,intake@northstarcapital.com,2026-02-13 05:50:55.641793-05:00,PARSED,,poor
1984,590,BANK_STATEMENT,monroe-coffee-services-llc-bank_statement-202602.pdf,application/pdf,3821650,northstar-documents/nsc_direct/590/1984/monroe-coffee-services-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,14,brian.miller@monroe.com,2026-02-15 15:19:04.202607-05:00,PARSED,881ede3b5b0780c1f2b0469040a8de0cb9f168cf3dd90d83e7b687a8930bed15,good
1985,590,AR_AGING,monroe-coffee-services-llc-ar_aging-202602.xls,application/vnd.ms-excel,1428489,northstar-documents/nsc_direct/590/1985/monroe-coffee-services-llc-ar_aging-202602.xls,PORTAL_UPLOAD,9,brian.miller@monroe.com,2026-02-16 08:24:32.651771-05:00,PARSED,90389c4a093330873ba513464a780b3f293403d6354d7edefb26ce13acf31bf3,good
1986,590,TAX_RETURN,fax-20260213-1986.pdf,application/pdf,205593,northstar-documents/nsc_direct/590/1986/fax-20260213-1986.pdf,FAX,1,system,2026-02-13 12:47:39.602930-05:00,PARSED,,poor
1987,590,OTHER,monroe-coffee-services-llc-other-202602.pdf,application/pdf,4301616,northstar-documents/nsc_direct/590/1987/monroe-coffee-services-llc-other-202602.pdf,PORTAL_UPLOAD,16,brian.miller@monroe.com,2026-02-15 13:26:53.034527-05:00,PARSED,fa8dbe223e51e9e2b5b1963e0c2552216099b18390a0d38ead593f061e050c7d,good
1988,590,TAX_RETURN,monroe-coffee-services-llc-tax_return-202602.pdf,application/pdf,3632496,northstar-documents/nsc_direct/590/1988/monroe-coffee-services-llc-tax_return-202602.pdf,PORTAL_UPLOAD,14,brian.miller@monroe.com,2026-02-15 01:01:43.756466-05:00,PARSED,fbc1f1d4a9443325748d4dd1b145b80ffe87116e82bde2d456b49a91f2a8847a,good
1989,590,TAX_RETURN,monroe-coffee-services-llc-tax_return-202602.pdf,application/pdf,5056668,northstar-documents/nsc_direct/590/1989/monroe-coffee-services-llc-tax_return-202602.pdf,PORTAL_UPLOAD,27,brian.miller@monroe.com,2026-02-15 22:56:56.341797-05:00,QUARANTINED,e69fc23645d18ba15d480c9e88b2d337861575dcf8cff8fd5f3da465d4a31cab,good
1990,590,DRIVERS_LICENSE,monroe-coffee-services-llc-drivers_license-202602.jpg,image/jpeg,3029672,northstar-documents/nsc_direct/590/1990/monroe-coffee-services-llc-drivers_license-202602.jpg,PORTAL_UPLOAD,17,brian.miller@monroe.com,2026-02-13 07:40:45.609479-05:00,PARSED,437550ecaf2a2afb9fe2b81c5c4014c1df9ca6dfe5957759c1fa7b365efaf80d,good
1991,590,DRIVERS_LICENSE,monroe-coffee-services-llc-drivers_license-202602.jpg,image/jpeg,2102679,northstar-documents/nsc_direct/590/1991/monroe-coffee-services-llc-drivers_license-202602.jpg,PORTAL_UPLOAD,9,brian.miller@monroe.com,2026-02-13 22:15:15.801412-05:00,PARSED,0bb1e8ba712c071c5f37741e1afa1907e6fb7cf89d55481b97c4d0c8a050cb5c,good
1992,591,BANK_STATEMENT,concord-flooring-holdings-ll-bank_statement-202602.pdf,application/pdf,2214760,northstar-documents/nsc_direct/591/1992/concord-flooring-holdings-ll-bank_statement-202602.pdf,BRANCH_SCAN,8,system,2026-02-15 23:01:38.011193-05:00,PARSED,,poor
1993,591,BANK_STATEMENT,concord-flooring-holdings-ll-bank_statement-202602.pdf,application/pdf,2160492,northstar-documents/nsc_direct/591/1993/concord-flooring-holdings-ll-bank_statement-202602.pdf,EMAIL,12,intake@northstarcapital.com,2026-02-14 21:21:55.942574-05:00,PARSED,,good
1994,591,AR_AGING,concord-flooring-holdings-ll-ar_aging-202602.xls,application/vnd.ms-excel,915000,northstar-documents/nsc_direct/591/1994/concord-flooring-holdings-ll-ar_aging-202602.xls,PORTAL_UPLOAD,12,emma.pridgen@concordco.com,2026-02-16 09:50:36.120481-05:00,PARSED,d4539a227b987a09384600222bfb1021fcb3491203566cfbcd0489609b43cae8,good
1995,592,BANK_STATEMENT,belmont-print-group-llc-bank_statement-202602.pdf,application/pdf,2861516,northstar-documents/nsc_direct/592/1995/belmont-print-group-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,14,anthony.lewis@belmontbiz.com,2026-02-17 01:02:20.716393-05:00,PARSED,e4fa94429fb42d248f80a9375a92308dc1c03b1efcc9b6d20db2a7157d503322,good
1996,592,VOIDED_CHECK,belmont-print-group-llc-voided_check-202602.jpg,image/jpeg,3463187,northstar-documents/nsc_direct/592/1996/belmont-print-group-llc-voided_check-202602.jpg,PORTAL_UPLOAD,13,anthony.lewis@belmontbiz.com,2026-02-16 21:21:24.428050-05:00,QUARANTINED,5962aa4e87ac50c9837614f8c9a52d2c44dc419962bd4ae6587c46385fabba92,good
1997,592,BANK_STATEMENT,document (2).pdf,application/pdf,1099674,northstar-documents/nsc_direct/592/1997/document (2).pdf,EMAIL,6,intake@northstarcapital.com,2026-02-16 19:47:13.260823-05:00,PARSED,,good
1998,592,DRIVERS_LICENSE,belmont-print-group-llc-drivers_license-202602.jpg,image/jpeg,2841940,northstar-documents/nsc_direct/592/1998/belmont-print-group-llc-drivers_license-202602.jpg,EMAIL,10,intake@northstarcapital.com,2026-02-17 12:09:24.312727-05:00,PARSED,,fair
1999,592,DEBT_SCHEDULE,belmont-print-group-llc-debt_schedule-202602.xls,application/vnd.ms-excel,7334976,northstar-documents/nsc_direct/592/1999/belmont-print-group-llc-debt_schedule-202602.xls,LEDGERLINK,24,system,2026-02-16 02:56:40.289390-05:00,PARSED,,good
2000,592,TAX_RETURN,belmont-print-group-llc-tax_return-202602.pdf,application/pdf,2198336,northstar-documents/nsc_direct/592/2000/belmont-print-group-llc-tax_return-202602.pdf,EMAIL,28,intake@northstarcapital.com,2026-02-17 06:07:57.346143-05:00,PARSED,,fair
2001,592,BANK_STATEMENT,belmont-print-group-llc-bank_statement-202602.pdf,application/pdf,445912,northstar-documents/nsc_direct/592/2001/belmont-print-group-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,4,anthony.lewis@belmontbiz.com,2026-02-16 08:53:45.055296-05:00,PARSED,e708ab6f1def61439e3d12d8ee2d3d6974f265497101b10fc8ad68bc254ff962,fair
2002,593,BANK_STATEMENT,tuckaseegee-flooring-co-bank_statement-202602.pdf,application/pdf,700782,northstar-documents/nsc_direct/593/2002/tuckaseegee-flooring-co-bank_statement-202602.pdf,PORTAL_UPLOAD,3,joshua.okafor@tuckaseegee.com,2026-02-25 01:36:30.497757-05:00,PARSED,6c746dc456fb326f407d5bbcd4947c0b702979f7e3d38dd584ad0fb44bacafd8,good
2003,593,OTHER,tuckaseegee-flooring-co-other-202602.pdf,application/pdf,706806,northstar-documents/nsc_direct/593/2003/tuckaseegee-flooring-co-other-202602.pdf,LEDGERLINK,9,system,2026-02-26 08:42:45.862348-05:00,PARSE_FAILED,,good
2004,593,OTHER,tuckaseegee-flooring-co-other-202602.pdf,application/pdf,7584759,northstar-documents/nsc_direct/593/2004/tuckaseegee-flooring-co-other-202602.pdf,PORTAL_UPLOAD,27,joshua.okafor@tuckaseegee.com,2026-02-24 11:24:32.502971-05:00,PARSED,fba866b67f7d7aed7ca647aeb0119b05306e90cbf8ac04c10a899e5db2bd4ee3,good
2005,594,BANK_STATEMENT,steele-creek-works-co-bank_statement-202603.pdf,application/pdf,2192712,northstar-documents/nsc_direct/594/2005/steele-creek-works-co-bank_statement-202603.pdf,EMAIL,12,intake@northstarcapital.com,2026-03-03 22:51:28.237781-05:00,PARSED,,good
2006,594,BANK_STATEMENT,steele-creek-works-co-bank_statement-202603.pdf,application/pdf,2240928,northstar-documents/nsc_direct/594/2006/steele-creek-works-co-bank_statement-202603.pdf,PORTAL_UPLOAD,8,emma.rivera@steelebiz.com,2026-03-05 22:39:55.011402-05:00,PARSED,3328238941af753415fe0b05073591e28c2521b771af64993e816e78b82b35af,good
2007,595,BANK_STATEMENT,providence-landscape-co-bank_statement-202602.pdf,application/pdf,2412996,northstar-documents/bayline/595/2007/providence-landscape-co-bank_statement-202602.pdf,EMAIL,12,intake@northstarcapital.com,2026-02-16 19:40:04.623113-05:00,PARSED,,poor
2008,595,OTHER,providence-landscape-co-other-202602.pdf,application/pdf,5425680,northstar-documents/bayline/595/2008/providence-landscape-co-other-202602.pdf,PORTAL_UPLOAD,26,justin.hall@providence.com,2026-02-17 11:54:20.001970-05:00,PARSED,f8dff43eb46165c836e29664d7878c9b319dfe10bb16ea5167167290822b3621,good
2009,595,DRIVERS_LICENSE,IMG_4471.pdf,image/jpeg,2317784,northstar-documents/bayline/595/2009/IMG_4471.pdf,EMAIL,28,intake@northstarcapital.com,2026-02-17 06:05:44.852061-05:00,PARSED,,fair
2010,596,BANK_STATEMENT,blue-ridge-metal-llc-bank_statement-202602.pdf,application/pdf,487984,northstar-documents/cascade/596/2010/blue-ridge-metal-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,8,timothy.thomas@blue.com,2026-02-17 23:45:36.559383-05:00,PARSED,8660809f07efac9c1405744389c12f2d178ebb28403f19e909a3986159bb23f6,good
