applicant_id,legal_name,dba_name,ein,owner_ssn_last4,email,phone,tenant_id,created_at,mailing_city,mailing_state,mailing_zip
757,Pinehurst Roasters Solutions Inc,,52-3784188,9227,gregory.jones@pinehurstinc.com,823-521-1570,BAYLINE,2025-11-30 00:54:02.684670-05:00,Gastonia,NC,28054
758,Huntersville Pest Control LLC,,,,jonathan.nelson@huntersvilleinc.com,295-917-3108,NSC_DIRECT,2024-11-09 15:58:38.938885-05:00,Savannah,GA,31401
759,Elizabeth Machine Co,,311990415,7984,amanda.williams@elizabeth.com,236-289-8408,NSC_DIRECT,2021-05-14 11:37:08.860567-05:00,Atlanta,GA,30303
760,Monroe Tire Partners LLC,Monroe Tire Partners,32-2135657,5911,mark.davis@monroeco.com,894-393-5669,CASCADE,2023-04-22 05:09:04.281115-05:00,Riverside,CA,92501
761,Dilworth Physical Therapy Services LLC,Dilworth Physical Therapy Services,534283360,3760,larry.ramirez@dilworthinc.com,752-872-2722,BAYLINE,2019-10-08 22:35:53.241248-05:00,Greenville,SC,29601
762,Sunbelt Catering LLC,,904429194,4187,pamela.jackson@sunbelt.com,686-255-3731,CASCADE,2025-03-01 19:01:39.531307-05:00,Bakersfield,CA,93301
763,Monroe Medical Billing Co,,49-8578341,0788,anna.johnson@monroeco.com,538-953-7910,NSC_DIRECT,2024-11-23 19:09:41.039996-05:00,Nashville,TN,37201
764,Blue Ridge Machine Services LLC,,33 9001593,,jonathan.boyd@blueinc.com,(329) 427-7730,NSC_DIRECT,2018-12-21 15:24:21.160929-05:00,Charlotte,NC,28202
765,Blalock Janitorial Inc,Blalock Janitorial,,1994,benjamin.nelson@blalockinc.com,860-992-9548,BAYLINE,2024-07-02 12:48:57.468183-05:00,Columbia,SC,29201
766,Gastonia Realty Solutions Inc,,,6545,lisa.taylor@gastoniabiz.com,878-444-7992,BAYLINE,2021-01-06 23:44:16.165031-05:00,Gastonia,NC,28054
767,Ironwood Machine Inc,,49-1305441,2317,brian.nelson@ironwood.com,637-961-3433,NSC_DIRECT,2023-08-25 08:36:29.646820-05:00,Charlotte,NC,28211
768,Lantern Realty Solutions Inc,,232337753,9966,betty.pridgen@lanternbiz.com,519-948-8747,NSC_DIRECT,2022-03-30 18:46:02.330800-05:00,Columbia,SC,29201
769,Granite Roasters Services LLC,Granite Roasters Services,84-9820356,2252,joshua.taylor@granite.com,7322023785,NSC_DIRECT,2021-01-12 20:04:20.906056-05:00,Atlanta,GA,30303
770,Ironwood Brewing Co,,,,donna.lee@ironwoodco.com,493-473-9218,NSC_DIRECT,2021-08-19 14:17:13.223935-05:00,Richmond,VA,23219
771,Belmont Supply Holdings LLC,Belmont Supply Holdings,57-4668022,0142,brenda.rivera@belmontbiz.com,934-884-8438,CASCADE,2021-07-30 07:28:15.080342-05:00,Bakersfield,CA,93301
772,Idlewild Enterprises Group LLC,,40-4016211,7303,eric.mitchell@idlewildbiz.com,532-859-5160,NSC_DIRECT,2020-09-10 14:18:41.094460-05:00,Asheville,NC,28801
773,Cherryville Metal Group LLC,,30-2945490,9711,stephanie.flores@cherryvilleinc.com,878-451-6945,CASCADE,2020-01-12 03:50:09.955948-05:00,Savannah,GA,31401
774,Tuckaseegee Contractors Solutions Inc,,28-5171248,6431,joshua.boyd@tuckaseegeeco.com,545-220-9709,NSC_DIRECT,2023-09-18 03:43:20.888667-05:00,Richmond,VA,23219
775,Ballantyne Pharmacy Group LLC,,,7017,andrew.sanchez@ballantyne.com,582-841-4774,CASCADE,2026-01-05 18:54:19.263078-05:00,Sacramento,CA,95814
776,Monroe Bakery Co,,41-8863956,4582,eric.martinez@monroebiz.com,3072660635,NSC_DIRECT,2023-10-06 16:48:37.684133-05:00,Winston-Salem,NC,27101
777,Wilson Salon Inc,,36-1237230,9889,sharon.lopez@wilson.com,328-491-0147,NSC_DIRECT,2025-01-27 01:35:23.910034-05:00,Fresno,CA,93701
778,Ironwood Dental Holdings LLC,Ironwood Dental Holdings,80-8424566,2673,christopher.flores@ironwoodinc.com,514-693-0777,NSC_DIRECT,2021-09-04 12:06:28.514456-05:00,Norfolk,VA,23510
779,Sharon Barber Solutions Inc,,84-3804086,,jonathan.davis@sharonco.com,695-994-2668,NSC_DIRECT,2022-09-22 11:52:24.457952-05:00,Durham,NC,27701
780,Hickory Optical LLC,,86-5752203,5181,jonathan.cheng@hickoryinc.com,573-387-2554,NSC_DIRECT,2025-03-05 14:52:38.370951-05:00,Savannah,GA,31401
781,Flores Body Shop Services LLC,,240808366,,steven.green@floresinc.com,3874855528,NSC_DIRECT,2021-03-02 23:44:32.491666-05:00,Concord,NC,28025
782,Beatties Ford Print Solutions Inc,Beatties Ford Print Solutions,557766729,3379,samantha.hill@beatties.com,868-803-7894,NSC_DIRECT,2020-09-15 23:34:48.457946-05:00,Richmond,VA,23219
783,Elizabeth Coffee Services LLC,,232921140,0816,david.mitchell@elizabethco.com,717-302-3584,NSC_DIRECT,2020-10-09 00:59:30.506614-05:00,Columbia,SC,29201
784,Gastonia HVAC Holdings LLC,,86-1518575,6402,james.mitchell@gastoniabiz.com,544-927-6137,NSC_DIRECT,2020-08-17 20:29:28.935407-05:00,Riverside,CA,92501
785,Sunbelt Physical Therapy Inc,,49 2793678,6001,jacob.adams@sunbeltco.com,789-817-5357,BAYLINE,2023-01-15 06:52:02.705954-05:00,Riverside,CA,92501
786,Cheng Paving Holdings LLC,Cheng Paving Holdings,57-7985289,2224,amy.moore@chenginc.com,5794781557,NSC_DIRECT,2024-10-12 10:47:25.353818-05:00,Riverside,CA,92501
787,Providence Irrigation Inc,,640323759,7099,jason.ramirez@providenceco.com,338-354-2839,NSC_DIRECT,2023-12-02 08:27:40.819596-05:00,Charlotte,NC,28202
788,Kannapolis Salon LLC,,EIN 69-0149168,2494,scott.wright@kannapolisbiz.com,826-425-1243,NSC_DIRECT,2022-09-27 12:36:16.959748-05:00,Fresno,CA,93701
789,Ironwood Irrigation LLC,,96-6517116,3953,sharon.yarborough@ironwoodinc.com,8618874193,NSC_DIRECT,2019-11-30 02:46:28.310557-05:00,Raleigh,NC,27601
790,Sunbelt Pest Control Holdings LLC,,39-7905887,,matthew.thomas@sunbeltinc.com,394-228-0466,NSC_DIRECT,2024-02-16 18:35:37.794964-05:00,Columbia,SC,29201
791,Campbell Flooring Solutions Inc,Campbell Flooring Solutions,208435430,8853,carol.garcia@campbellco.com,8928542461,CASCADE,2019-03-06 11:28:44.139792-05:00,Sacramento,CA,95814
792,Dilworth Pest Control LLC,,75-3684841,,scott.lopez@dilworth.com,868-702-4472,NSC_DIRECT,2019-07-13 13:49:02.204372-05:00,Savannah,GA,31401
793,Belmont Print Co,Belmont Print,56-4040725,9550,david.moore@belmont.com,7749619800,NSC_DIRECT,2023-04-10 09:30:55.719007-05:00,Asheville,NC,28801
794,Kestrel Bakery Co,,44 1054611,2482,ryan.pridgen@kestrelbiz.com,8579235514,NSC_DIRECT,2019-07-19 14:52:05.270666-05:00,Atlanta,GA,30303
795,Cedar Textile Holdings LLC,,503235167,4790,william.vasquez@cedarinc.com,627-219-1733,NSC_DIRECT,2021-11-01 00:59:23.924989-05:00,Charlotte,NC,28211
796,Harbor Partners Group LLC,,99-5829513,,james.wright@harbor.com,994-799-3922,NSC_DIRECT,2019-11-24 00:42:30.498087-05:00,Asheville,NC,28801
797,Ballantyne Enterprises LLC,,623488255,,joshua.perez@ballantyneco.com,433-909-0366,NSC_DIRECT,2019-10-31 11:57:40.393303-05:00,Columbia,SC,29201
798,Freedom Contractors Partners LLC,,71-1599557,0253,sharon.king@freedom.com,811-508-1250,NSC_DIRECT,2025-01-25 09:04:36.307332-05:00,Nashville,TN,37201
799,Ironwood Enterprises Services LLC,Ironwood Enterprises Services,703393454,1630,michelle.perez@ironwoodbiz.com,234-211-0550,NSC_DIRECT,2025-12-05 00:53:13.075773-05:00,Atlanta,GA,30303
800,Robinson Nursery Inc,,93-3175335,,donald.hernandez@robinsonbiz.com,763-952-9765,CASCADE,2020-09-16 15:41:09.108929-05:00,Sacramento,CA,95814
801,Mitchell Coffee LLC,Mitchell Coffee,42-0436047,,william.smith@mitchellco.com,863-433-4711,CASCADE,2024-05-29 21:36:58.482970-05:00,Fresno,CA,93701
802,Dilworth Welding Inc,,,,michelle.harris@dilworth.com,671-744-8215,NSC_DIRECT,2025-07-06 10:25:20.934569-05:00,Charlotte,NC,28211
803,Idlewild Metal Partners LLC,,399739496,4607,gary.whitfield@idlewildco.com,244-289-6164,NSC_DIRECT,2020-11-16 08:28:11.646427-05:00,Atlanta,GA,30303
804,Huntersville Contractors Holdings LLC,,30-5398705,8027,emma.thompson@huntersvilleinc.com,9345642415,NSC_DIRECT,2022-05-16 04:23:24.686585-05:00,Winston-Salem,NC,27101
805,Elizabeth Print Partners LLC,,55 4392662,3521,kenneth.vasquez@elizabethco.com,219-682-2422,NSC_DIRECT,2020-10-26 22:01:48.370956-05:00,Fresno,CA,93701
806,Mint Hill Veterinary LLC,,87-9716198,9661,sharon.hernandez@mint.com,244-387-6067,NSC_DIRECT,2022-08-23 08:18:42.972140-05:00,Charlotte,NC,28202
807,Cherryville Towing Group LLC,,,,amy.thomas@cherryvillebiz.com,636-539-6912,NSC_DIRECT,2023-06-30 03:52:50.383571-05:00,Charlotte,NC,28211
808,Cedar Works Group LLC,Cedar Works Group,639284257,2436,shirley.lewis@cedar.com,8149362463,NSC_DIRECT,2022-06-13 07:52:44.158380-05:00,Charlotte,NC,28211
809,Lincolnton Pest Control LLC,,54-4279735,9908,deborah.brown@lincolntonco.com,866-566-5280,NSC_DIRECT,2019-01-18 01:54:25.866356-05:00,Riverside,CA,92501
810,Salisbury Landscape LLC,,94-8893354,1492,elizabeth.lewis@salisbury.com,225-507-7130,NSC_DIRECT,2022-10-12 07:03:23.580067-05:00,Gastonia,NC,28054
811,Granite Medical Billing Inc,,EIN 62-0250015,0839,kenneth.allen@graniteinc.com,297-825-5958,CASCADE,2019-01-31 20:54:24.172862-05:00,Sacramento,CA,95814
812,Statesville Partners LLC,,47-3059659,5804,david.roberts@statesville.com,526-740-4976,NSC_DIRECT,2021-07-28 00:08:46.140702-05:00,Charlotte,NC,28204
813,Lincolnton Veterinary Partners LLC,Lincolnton Veterinary Partners,64-2447407,,george.white@lincolntonco.com,684-306-9171,NSC_DIRECT,2019-11-14 15:28:13.004181-05:00,Riverside,CA,92501
814,Statesville Dental LLC,Statesville Dental,50-6616867,0724,stephanie.nguyen@statesvilleco.com,475-849-1235,NSC_DIRECT,2020-06-26 05:52:37.181352-05:00,Norfolk,VA,23510
815,Maple Pest Control Group LLC,,46-5324970,7315,joshua.hill@mapleinc.com,602-391-9902,NSC_DIRECT,2021-08-22 04:23:50.145649-05:00,Concord,NC,28025
816,Williams Machine Holdings LLC,,254037226,0612,gary.thompson@williamsinc.com,910-664-8203,NSC_DIRECT,2021-01-05 15:08:08.219240-05:00,Rock Hill,SC,29730
817,Ramirez Machine LLC,,903873375,7031,scott.garcia@ramirezco.com,687-266-9062,BAYLINE,2025-03-25 08:20:46.987672-05:00,Richmond,VA,23219
818,Tryon Physical Therapy Holdings LLC,,96-5085187,2724,kathleen.lopez@tryon.com,678-279-2469,CASCADE,2021-12-14 19:37:55.923225-05:00,Riverside,CA,92501
819,Sunbelt Services Inc,,,7499,jessica.johnson@sunbelt.com,337-413-6320,NSC_DIRECT,2019-10-28 22:25:11.241182-05:00,Atlanta,GA,30303
820,Idlewild Insurance LLC,,31-7257668,1020,andrew.torres@idlewild.com,2599220008,NSC_DIRECT,2023-08-21 18:25:49.781018-05:00,Sacramento,CA,95814
821,Ironwood Childcare Co,Ironwood Childcare,37-0842422,2916,rebecca.vasquez@ironwoodco.com,7065334056,BAYLINE,2019-07-15 08:42:03.310464-05:00,Gastonia,NC,28054
822,Salisbury Metal Partners LLC,,93-7784619,6989,kathleen.baker@salisburyco.com,2689458713,NSC_DIRECT,2022-07-16 23:37:20.412611-05:00,Norfolk,VA,23510
823,Belmont Brothers LLC,,77-2087385,,anthony.boyd@belmont.com,6196929950,CASCADE,2023-04-07 04:07:47.120529-05:00,Fresno,CA,93701
824,Mallard Bakery Solutions Inc,,EIN 95-2461853,0097,jennifer.rodriguez@mallardco.com,794-360-1220,NSC_DIRECT,2020-11-19 17:46:09.625075-05:00,Charlotte,NC,28204
825,Sardis HVAC LLC,Sardis HVAC,63-2207531,6810,kevin.scott@sardisbiz.com,689-927-5070,BAYLINE,2019-12-23 08:13:25.299684-05:00,Norfolk,VA,23510
826,Sardis Freight Services LLC,Sardis Freight Services,52 5683028,9470,samantha.green@sardisco.com,294-227-7632,NSC_DIRECT,2023-06-06 08:43:55.848904-05:00,Norfolk,VA,23510
827,Freedom Plumbing Solutions Inc,Freedom Plumbing Solutions,700261134,0692,anna.rivera@freedomco.com,599-963-7934,NSC_DIRECT,2024-07-12 04:23:46.220718-05:00,Asheville,NC,28801
828,Ironwood Textile Co,,33-6815054,8285,ashley.taylor@ironwoodco.com,816-812-6922,NSC_DIRECT,2019-05-07 23:37:15.230472-05:00,Winston-Salem,NC,27101
829,Mallard Logistics LLC,,80-2290235,4141,gary.lopez@mallard.com,480-397-6727,NSC_DIRECT,2025-06-08 04:58:35.994596-05:00,Bakersfield,CA,93301
830,Tuckaseegee Tax Group LLC,,31-1178802,,shirley.adams@tuckaseegeeco.com,861-822-4852,NSC_DIRECT,2022-04-15 09:05:31.525066-05:00,Fresno,CA,93701
831,Cornelius Machine Services LLC,,38-9518668,2706,ronald.miller@corneliusbiz.com,516-554-5056,BAYLINE,2022-05-01 11:23:44.455945-05:00,Norfolk,VA,23510
832,Piedmont Supply Solutions Inc,Piedmont Supply Solutions,,1334,karen.torres@piedmont.com,407-701-6056,NSC_DIRECT,2025-05-28 08:00:45.565680-05:00,Rock Hill,SC,29730
833,Randolph Contractors Co,,62-7383700,0481,linda.sanchez@randolph.com,687-811-2654,NSC_DIRECT,2024-03-17 21:29:31.443638-05:00,Norfolk,VA,23510
834,Yarborough Landscape LLC,,39 4956194,4720,patricia.young@yarboroughco.com,397-855-9471,NSC_DIRECT,2025-04-07 12:33:46.782181-05:00,Bakersfield,CA,93301
835,Statesville Staffing Solutions Inc,,78-3614090,,betty.suggs@statesvillebiz.com,940-304-3087,BAYLINE,2025-11-20 22:41:31.090987-05:00,Charlotte,NC,28202
836,Blue Ridge Optical LLC,,82-5631666,6167,brenda.ramirez@blueinc.com,985-464-4048,NSC_DIRECT,2023-02-02 17:51:35.344126-05:00,Sacramento,CA,95814
837,Campbell Barber Holdings LLC,,EIN 36-9098368,7809,maria.king@campbellbiz.com,339-942-8150,NSC_DIRECT,2021-01-25 07:00:09.902542-05:00,Rock Hill,SC,29730
838,Newton Brothers LLC,,24-2936140,8654,cynthia.adams@newton.com,458-386-9440,BAYLINE,2025-08-22 11:48:22.061975-05:00,Rock Hill,SC,29730
839,Wilson Metal Holdings LLC,,,6792,nancy.white@wilson.com,481-206-2312,BAYLINE,2023-06-09 08:21:11.396672-05:00,Charlotte,NC,28204
840,Rowan Pest Control Services LLC,,65-2745636,7238,charles.hall@rowaninc.com,205-477-8387,NSC_DIRECT,2020-11-17 19:25:22.297420-05:00,Richmond,VA,23219
841,Davidson Group Group LLC,Davidson Group Group,52-4222794,4619,thomas.martinez@davidsonco.com,550-936-2150,NSC_DIRECT,2025-10-20 14:00:49.798130-05:00,Charlotte,NC,28211
842,Idlewild Janitorial Group LLC,,733313617,0080,donald.vasquez@idlewildco.com,259-326-1092,NSC_DIRECT,2023-11-07 02:06:11.807748-05:00,Charlotte,NC,28211
843,Lantern Body Shop Services LLC,Lantern Body Shop Services,46-8743007,0792,patricia.lee@lanternco.com,349-325-9358,CASCADE,2020-09-20 19:05:21.406480-05:00,Riverside,CA,92501
844,Uwharrie Company LLC,,801629863,7179,gary.hill@uwharrieinc.com,924-442-9619,CASCADE,2023-03-27 23:58:38.939488-05:00,Norfolk,VA,23510
845,Cornelius Enterprises Partners LLC,,30-8745354,8332,nicole.hall@cornelius.com,857-381-4346,CASCADE,2025-09-21 07:35:30.172256-05:00,Charlotte,NC,28211
846,Rowan Print Group LLC,,82-6702125,2874,donna.allen@rowanbiz.com,(554) 387-9470,NSC_DIRECT,2019-05-28 03:43:40.729992-05:00,Atlanta,GA,30303
847,Rowan Machine Holdings LLC,Rowan Machine Holdings,969715548,0968,emily.jones@rowaninc.com,961-715-1542,NSC_DIRECT,2022-06-11 06:27:17.308946-05:00,Atlanta,GA,30303
848,Tuckaseegee Tax Solutions Inc,,97-3613979,6269,donald.campbell@tuckaseegee.com,223-512-7650,NSC_DIRECT,2020-03-15 11:50:28.965047-05:00,Durham,NC,27701
849,Sharon Cabinet LLC,,23-0781156,,scott.campbell@sharoninc.com,270-468-9475,NSC_DIRECT,2024-07-19 20:16:04.213920-05:00,Concord,NC,28025
850,Elizabeth Tax Partners LLC,,EIN 42-3115808,,christopher.cheng@elizabeth.com,671-670-1423,NSC_DIRECT,2020-11-11 14:19:35.158583-05:00,Atlanta,GA,30303
851,Blue Ridge Auto Solutions Inc,,99-1306559,1425,karen.gonzalez@bluebiz.com,466-236-6538,CASCADE,2025-03-09 18:02:11.053694-05:00,Fresno,CA,93701
852,Tryon Tax Co,,,,charles.rodriguez@tryoninc.com,6924797342,NSC_DIRECT,2025-08-03 02:16:20.934949-05:00,Greenville,SC,29601
853,Matthews Supply Partners LLC,Matthews Supply Partners,21-2262259,,benjamin.mitchell@matthewsbiz.com,516-692-0400,NSC_DIRECT,2020-12-11 15:54:39.863110-05:00,Winston-Salem,NC,27101
854,Rowan Staffing Services LLC,Rowan Staffing Services,EIN 34-7495252,1300,gregory.miller@rowan.com,897-810-4312,CASCADE,2023-01-13 21:35:38.492780-05:00,Bakersfield,CA,93301
855,Dilworth Contractors LLC,,59-8669392,1233,christopher.martinez@dilworthinc.com,938-452-7687,NSC_DIRECT,2023-07-11 22:34:54.895173-05:00,Atlanta,GA,30303
856,Dilworth Freight Services LLC,,55-9632000,2902,pamela.thompson@dilworth.com,686-879-8831,BAYLINE,2019-05-21 15:49:49.647256-05:00,Gastonia,NC,28054
857,Granite Tire Co,Granite Tire,35-7727088,3664,emily.nelson@graniteinc.com,619-908-1661,BAYLINE,2025-03-17 13:15:45.968074-05:00,Winston-Salem,NC,27101
858,Lantern Physical Therapy LLC,,56-2433909,1542,margaret.cheng@lanternco.com,481-334-1280,NSC_DIRECT,2020-11-15 11:13:55.523535-05:00,Greenville,SC,29601
859,Mint Hill Flooring LLC,,56-0963429,5569,dorothy.flores@mintco.com,(987) 088607,NSC_DIRECT,2022-01-29 08:04:31.602675-05:00,Nashville,TN,37201
860,Maple Company LLC,,80-7443113,8302,laura.walker@maplebiz.com,624-475-6148,NSC_DIRECT,2020-06-25 09:17:06.984762-05:00,Columbia,SC,29201
861,Concord Works Holdings LLC,,390701231,9670,james.sanchez@concordbiz.com,709-942-4222,NSC_DIRECT,2019-06-09 12:41:09.745747-05:00,Atlanta,GA,30303
862,Mallard Company Co,,74-4830594,,joseph.thompson@mallardbiz.com,495-577-0174,NSC_DIRECT,2021-02-05 16:55:23.081889-05:00,Winston-Salem,NC,27101
863,Hickory Coffee LLC,Hickory Coffee,74-3900882,1126,michelle.mabry@hickoryco.com,555-839-9655,NSC_DIRECT,2022-09-28 08:30:09.720149-05:00,Gastonia,NC,28054
864,Concord Associates Inc,,76 2280672,8890,joseph.sanchez@concordbiz.com,624-998-7270,CASCADE,2022-01-30 15:23:01.663387-05:00,Riverside,CA,92501
865,Suggs Irrigation Group LLC,,EIN 62-9986811,9882,benjamin.yarborough@suggsco.com,663-464-9944,CASCADE,2022-11-23 06:31:28.544492-05:00,Fresno,CA,93701
866,Cornelius Flooring Holdings LLC,,75-9935016,3698,brenda.lopez@cornelius.com,508-889-1480,NSC_DIRECT,2025-07-09 08:05:04.517584-05:00,Charlotte,NC,28204
867,Newton HVAC Holdings LLC,,311572629,,george.roberts@newtoninc.com,6138967465,CASCADE,2021-05-25 15:25:18.770158-05:00,Fresno,CA,93701
868,Huntersville Roofing Holdings LLC,,,1052,sarah.harris@huntersvillebiz.com,437-650-0579,NSC_DIRECT,2021-07-18 13:10:28.410178-05:00,Bakersfield,CA,93301
869,Ballantyne Bakery Inc,,57-4635182,5430,samantha.martin@ballantyne.com,613-996-7818,NSC_DIRECT,2021-09-09 08:22:55.966631-05:00,Asheville,NC,28801
870,Concord Supply Holdings LLC,Concord Supply Holdings,83-1303221,8568,amy.brown@concordbiz.com,602-474-9260,NSC_DIRECT,2019-07-03 07:20:09.173429-05:00,Savannah,GA,31401
871,Kestrel Machine Co,,25-8535865,4487,gregory.davis@kestrelbiz.com,262-822-5160,NSC_DIRECT,2019-02-07 20:31:03.520966-05:00,Concord,NC,28025
872,Lincolnton Pharmacy LLC,,587377447,2877,christopher.moore@lincolnton.com,516-658-2658,NSC_DIRECT,2025-10-17 05:42:40.152228-05:00,Columbia,SC,29201
873,Cornelius Brothers Holdings LLC,,80-2206581,8120,shirley.ramirez@corneliusco.com,407-640-1763,NSC_DIRECT,2023-10-17 22:35:25.264402-05:00,Columbia,SC,29201
874,Cherryville and Sons LLC,,,9728,melissa.lee@cherryvilleinc.com,754-775-2852,NSC_DIRECT,2023-07-02 06:24:47.280476-05:00,Riverside,CA,92501
875,Dilworth Tire Group LLC,,25-5082259,7810,william.brown@dilworthbiz.com,749-654-8150,NSC_DIRECT,2020-03-28 17:37:42.996067-05:00,Bakersfield,CA,93301
876,Cherryville Salon Inc,,,1935,kimberly.campbell@cherryvillebiz.com,981-780-0775,NSC_DIRECT,2025-02-11 02:34:41.220727-05:00,Winston-Salem,NC,27101
877,Shelby Roofing Inc,,46-7867302,9808,michael.young@shelby.com,850-632-6220,NSC_DIRECT,2024-04-17 18:53:44.208168-05:00,Norfolk,VA,23510
878,Rowan Security Solutions Inc,Rowan Security Solutions,,0163,elizabeth.king@rowaninc.com,573-727-8962,NSC_DIRECT,2019-07-05 05:36:52.224972-05:00,Winston-Salem,NC,27101
879,Boyd Childcare Partners LLC,,57-1392922,3801,melissa.boyd@boyd.com,(693) 322-6054,NSC_DIRECT,2024-08-14 03:43:22.682638-05:00,Sacramento,CA,95814
880,Dilworth Paving Group LLC,,98-0910350,4634,ashley.scott@dilworthinc.com,937-998-8197,BAYLINE,2023-07-14 20:12:42.732178-05:00,Riverside,CA,92501
881,Beatties Ford Irrigation Group LLC,,,1730,donna.yarborough@beattiesinc.com,224-351-3905,NSC_DIRECT,2022-03-13 20:03:00.966725-05:00,Sacramento,CA,95814
882,Lewis Cabinet Group LLC,,91-7466182,,donna.hill@lewisinc.com,611-851-1074,NSC_DIRECT,2020-06-22 16:16:46.627282-05:00,Richmond,VA,23219
883,Pinehurst Physical Therapy Holdings LLC,,55-4142393,0584,kathleen.suggs@pinehurstbiz.com,348-349-5114,NSC_DIRECT,2022-10-04 18:40:39.777486-05:00,Columbia,SC,29201
884,Beatties Ford Enterprises Solutions Inc,Beatties Ford Enterprises Solutions,98-1672613,8608,carol.carter@beattiesbiz.com,3038518929,NSC_DIRECT,2023-11-14 15:41:55.674576-05:00,Charlotte,NC,28204
885,Garcia Welding LLC,,47-5867229,1851,angela.lee@garcia.com,282-509-2172,NSC_DIRECT,2023-04-04 01:17:44.282140-05:00,Fresno,CA,93701
886,Hickory Partners Services LLC,Hickory Partners Services,97-9132725,2075,benjamin.hall@hickoryinc.com,(373) 856803,NSC_DIRECT,2021-06-03 22:32:22.964586-05:00,Norfolk,VA,23510
887,Matthews Machine Solutions Inc,,39-8376004,4720,nancy.brown@matthewsco.com,(916) 355-4673,NSC_DIRECT,2019-10-12 07:52:50.547437-05:00,Charlotte,NC,28202
888,Tuckaseegee Contractors Co,,84-1440596,4765,dorothy.suggs@tuckaseegeebiz.com,9925324975,NSC_DIRECT,2024-01-11 07:46:27.163031-05:00,Riverside,CA,92501
889,Elizabeth and Sons LLC,,46-0278904,6250,carol.torres@elizabethinc.com,756-837-6431,NSC_DIRECT,2023-04-09 16:09:24.661992-05:00,Sacramento,CA,95814
890,Randolph Brewing Group LLC,,87-1555166,2414,sarah.martin@randolphco.com,264-269-9007,NSC_DIRECT,2024-04-28 16:42:11.214926-05:00,Gastonia,NC,28054
891,Salisbury Security Holdings LLC,,98-9471644,,jennifer.walker@salisburybiz.com,424-888-1122,NSC_DIRECT,2025-03-01 08:48:23.190106-05:00,Asheville,NC,28801
892,Matthews Grocery Solutions Inc,,EIN 27-8024547,1601,angela.jackson@matthewsco.com,610-250-3147,NSC_DIRECT,2023-10-01 05:32:43.340153-05:00,Norfolk,VA,23510
893,Yarborough Welding Co,Yarborough Welding,853729410,4056,linda.sanchez@yarboroughbiz.com,336-900-1739,NSC_DIRECT,2026-01-04 14:05:34.260774-05:00,Durham,NC,27701
894,Ironwood Company Inc,,97 7630628,0598,pamela.patel@ironwoodinc.com,700-347-9434,NSC_DIRECT,2019-04-18 08:09:12.707928-05:00,Atlanta,GA,30303
895,Nguyen Grocery Co,,,,ronald.torres@nguyeninc.com,655-641-6089,CASCADE,2024-03-18 17:26:47.571692-05:00,Raleigh,NC,27601
